source,target,distance,rank
"CD4+, alpha-beta mem. T cell",innate lymphoid cell,0.24652953865059912,3
"CD4+, alpha-beta mem. T cell",mature NK T cell,0.3656300607106905,19
mature alpha-beta T cell,"CD4+, alpha-beta mem. T cell",0.38615979618150653,17
"CD4+, alpha-beta mem. T cell",mem. B cell,0.33641312285946,12
"CD4+, alpha-beta mem. T cell",mem. T cell,0.2827032523936692,8
"CD4+, alpha-beta mem. T cell",mucosal invariant T cell,0.3604081331544413,16
naive T cell,"CD4+, alpha-beta mem. T cell",0.36544340899493677,17
"CD4+, alpha-beta mem. T cell","naive thym.-der. CD4+, alpha-beta T cell",0.21979093038670172,2
platelet,"CD4+, alpha-beta mem. T cell",0.3742204772130612,14
"CD4+, alpha-beta mem. T cell",regulatory T cell,0.26591959510865015,4
renal interstitial pericyte,"CD4+, alpha-beta mem. T cell",0.4369911247071602,20
"CD8+, alpha-beta cytotoxic T cell","CD8+, alpha-beta T cell",0.25625070614656986,7
"CD8+, alpha-beta mem. T cell","CD8+, alpha-beta T cell",0.20988009432005295,3
"CD8-alpha-alpha+, lpha-eta intraepith. T cell","CD8+, alpha-beta T cell",0.36971742751549175,6
L2/3-6 IT projecting neuron,"CD8+, alpha-beta T cell",0.3631992298082771,7
L6b glutamatergic cortical neuron,"CD8+, alpha-beta T cell",0.4155385618247397,20
NK cell,"CD8+, alpha-beta T cell",0.2000630287299946,1
T cell,"CD8+, alpha-beta T cell",0.2497392145522832,3
T follicular helper cell,"CD8+, alpha-beta T cell",0.30211858848868745,17
T-helper 17 cell,"CD8+, alpha-beta T cell",0.2537207205577149,6
"activated CD4+, alpha-beta T cell","CD8+, alpha-beta T cell",0.2663100104643247,9
"activated CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.22056052470489163,3
alpha-beta T cell,"CD8+, alpha-beta T cell",0.2620932439378598,1
alternatively activated macrophage,"CD8+, alpha-beta T cell",0.4528601438879861,14
alveolar macrophage,"CD8+, alpha-beta T cell",0.39955547486915366,19
alveolar type 2 fibroblast cell,"CD8+, alpha-beta T cell",0.4110490323186161,17
amacrine cell,"CD8+, alpha-beta T cell",0.4109826753934599,17
astrocyte of the cerebral cortex,"CD8+, alpha-beta T cell",0.3975287268419183,5
basal cell,"CD8+, alpha-beta T cell",0.3369957620156935,11
basal cell of epithelium of trachea,"CD8+, alpha-beta T cell",0.3763557832311387,8
blood vessel endothelial cell,"CD8+, alpha-beta T cell",0.3887579536884149,7
capillary endothelial cell,"CD8+, alpha-beta T cell",0.34682239934387893,11
cardiac muscle cell,"CD8+, alpha-beta T cell",0.36526892802443656,10
cardiac neuron,"CD8+, alpha-beta T cell",0.48812217923514034,20
caudal ganglionic eminence der. GABAergic cortical interneuron,"CD8+, alpha-beta T cell",0.4100966476464496,11
"central mem. CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.264065418052122,9
ciliated columnar cell of tracheobronchial tree,"CD8+, alpha-beta T cell",0.3983191156484983,7
clas. monocyte,"CD8+, alpha-beta T cell",0.2945656130090043,6
club cell,"CD8+, alpha-beta T cell",0.31697562644159416,14
conventional dendritic cell,"CD8+, alpha-beta T cell",0.4087185431098762,20
dendritic cell,"CD8+, alpha-beta T cell",0.3288770658351572,14
double negative T regulatory cell,"CD8+, alpha-beta T cell",0.26411834165674897,2
double negative thymocyte,"CD8+, alpha-beta T cell",0.36404523379136344,13
"double+, alpha-beta thymocyte","CD8+, alpha-beta T cell",0.3727200350588157,11
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.1872134982492284,1
"effector mem. CD4+, alpha-beta T cell","CD8+, alpha-beta T cell",0.34220895539885543,20
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.22807227097550753,5
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta T cell",0.31977286560877505,9
elicited macrophage,"CD8+, alpha-beta T cell",0.40362234880231895,13
enteric smooth muscle cell,"CD8+, alpha-beta T cell",0.36722187790839267,8
enterocyte,"CD8+, alpha-beta T cell",0.37528182789213793,7
epith. cell of proximal tubule,"CD8+, alpha-beta T cell",0.3574438533249181,5
erythroblast,"CD8+, alpha-beta T cell",0.37539189725692024,16
erythrocyte,"CD8+, alpha-beta T cell",0.31159171717437106,11
exhausted T cell,"CD8+, alpha-beta T cell",0.31623144172046813,1
fibroblast of cardiac tissue,"CD8+, alpha-beta T cell",0.4158854582018753,17
gamma-delta T cell,"CD8+, alpha-beta T cell",0.228446702216056,3
glutamatergic neuron,"CD8+, alpha-beta T cell",0.40350385036155234,9
granulocyte,"CD8+, alpha-beta T cell",0.3767422257103177,14
granulosa cell,"CD8+, alpha-beta T cell",0.36196677540963074,8
hematopoietic stem cell,"CD8+, alpha-beta T cell",0.356621679500983,15
immature B cell,"CD8+, alpha-beta T cell",0.39818229056194243,17
"CD8+, alpha-beta T cell",innate lymphoid cell,0.2490176320387797,9
intermediate monocyte,"CD8+, alpha-beta T cell",0.3215462682501584,12
intraepithelial lymphocyte,"CD8+, alpha-beta T cell",0.3978121987876315,4
keratinocyte,"CD8+, alpha-beta T cell",0.3606482955388326,19
kidney collecting duct intercalated cell,"CD8+, alpha-beta T cell",0.43450426231955397,20
kidney connecting tubule epith. cell,"CD8+, alpha-beta T cell",0.37551004819560607,16
kidney interstitial fibroblast,"CD8+, alpha-beta T cell",0.3517921256917631,8
kidney loop Henle thick asc. limb epith. cell,"CD8+, alpha-beta T cell",0.3716129419311711,17
kidney loop Henle thin des. limb epith. cell,"CD8+, alpha-beta T cell",0.3801466239314931,19
lamp5 GABAergic cortical interneuron,"CD8+, alpha-beta T cell",0.41968719068925553,20
leukocyte,"CD8+, alpha-beta T cell",0.336753513849967,11
lung pericyte,"CD8+, alpha-beta T cell",0.391604350252721,11
lymphocyte,"CD8+, alpha-beta T cell",0.3033892889914711,2
lymphoid lineage restricted progenitor cell,"CD8+, alpha-beta T cell",0.3962678523689529,4
macrophage,"CD8+, alpha-beta T cell",0.30035231555584885,10
mast cell,"CD8+, alpha-beta T cell",0.3606316349233577,14
mature NK T cell,"CD8+, alpha-beta T cell",0.25284012707623826,4
mature T cell,"CD8+, alpha-beta T cell",0.2887551191859471,1
mature alpha-beta T cell,"CD8+, alpha-beta T cell",0.23127060468160643,1
mature gamma-delta T cell,"CD8+, alpha-beta T cell",0.27264681578510963,1
megakaryocyte-erythroid progenitor cell,"CD8+, alpha-beta T cell",0.3569667947267403,9
"CD8+, alpha-beta T cell",mem. T cell,0.24919958673012454,10
microglial cell,"CD8+, alpha-beta T cell",0.33208400904272395,4
monocyte,"CD8+, alpha-beta T cell",0.3156446723004841,10
mucosal invariant T cell,"CD8+, alpha-beta T cell",0.28790626716684076,5
myoepithelial cell of mammary gland,"CD8+, alpha-beta T cell",0.3690442119241133,2
naive T cell,"CD8+, alpha-beta T cell",0.29890544470151403,6
"naive thym.-der. CD4+, alpha-beta T cell","CD8+, alpha-beta T cell",0.33094745412941173,20
"naive thym.-der. CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.2507865453912005,3
near-project. glutamatergic cortical neuron,"CD8+, alpha-beta T cell",0.4037117722791326,10
neuron,"CD8+, alpha-beta T cell",0.3725402804643311,3
neutrophil,"CD8+, alpha-beta T cell",0.3952985562464799,12
non-classical monocyte,"CD8+, alpha-beta T cell",0.38637970503466457,14
oligodendrocyte pre. cell,"CD8+, alpha-beta T cell",0.39018307616005365,8
pericyte,"CD8+, alpha-beta T cell",0.3242186311152435,12
plasma cell,"CD8+, alpha-beta T cell",0.32980359011189575,6
plasmablast,"CD8+, alpha-beta T cell",0.4007811207238132,17
plasmacytoid dendritic cell,"CD8+, alpha-beta T cell",0.3807480692028423,14
platelet,"CD8+, alpha-beta T cell",0.33685654405431376,4
pre. B cell,"CD8+, alpha-beta T cell",0.3789755022461606,18
pro-B cell,"CD8+, alpha-beta T cell",0.39297784602315455,11
pulmonary artery endothelial cell,"CD8+, alpha-beta T cell",0.3697039707270101,5
regulatory T cell,"CD8+, alpha-beta T cell",0.3008368234874208,14
respiratory basal cell,"CD8+, alpha-beta T cell",0.3266372076408277,7
retina horizontal cell,"CD8+, alpha-beta T cell",0.37963090843865843,14
retinal cone cell,"CD8+, alpha-beta T cell",0.3626680788592924,8
retinal ganglion cell,"CD8+, alpha-beta T cell",0.3425892410588386,14
retinal rod cell,"CD8+, alpha-beta T cell",0.3856488027993209,8
sncg GABAergic cortical interneuron,"CD8+, alpha-beta T cell",0.38984619240444196,8
tracheobronchial smooth muscle cell,"CD8+, alpha-beta T cell",0.36918506918979765,3
type I pneumocyte,"CD8+, alpha-beta T cell",0.38719857164397975,9
type II pneumocyte,"CD8+, alpha-beta T cell",0.3656217195659044,15
vein endothelial cell,"CD8+, alpha-beta T cell",0.32305783659249143,10
"CD8+, alpha-beta mem. T cell","CD8+, alpha-beta cytotoxic T cell",0.20517166485826566,2
NK cell,"CD8+, alpha-beta cytotoxic T cell",0.2890807036876696,8
Schwann cell,"CD8+, alpha-beta cytotoxic T cell",0.3787454785562403,14
"CD8+, alpha-beta cytotoxic T cell",T cell,0.3270715252020281,14
"CD8+, alpha-beta cytotoxic T cell","activated CD8+, alpha-beta T cell",0.2779081889993609,9
alveolar type 2 fibroblast cell,"CD8+, alpha-beta cytotoxic T cell",0.41762696503079677,20
cardiac neuron,"CD8+, alpha-beta cytotoxic T cell",0.4438765128382577,10
"central mem. CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.22492732702889917,3
"double+, alpha-beta thymocyte","CD8+, alpha-beta cytotoxic T cell",0.3964379479057223,19
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.22824469916112322,5
"CD8+, alpha-beta cytotoxic T cell","effector mem. CD8+, alpha-beta T cell",0.21812430012941253,4
"CD8+, alpha-beta cytotoxic T cell","effector mem. CD8+, alpha-beta T cell, term. diff.",0.18568889573876257,1
exhausted T cell,"CD8+, alpha-beta cytotoxic T cell",0.3992083045979512,7
"CD8+, alpha-beta cytotoxic T cell",gamma-delta T cell,0.26578196419963074,8
intraepithelial lymphocyte,"CD8+, alpha-beta cytotoxic T cell",0.43491457665407884,6
kidney connecting tubule epith. cell,"CD8+, alpha-beta cytotoxic T cell",0.3440853188138463,6
lung macrophage,"CD8+, alpha-beta cytotoxic T cell",0.3369679389261728,4
"CD8+, alpha-beta cytotoxic T cell",macrophage,0.3485231240875867,18
"CD8+, alpha-beta cytotoxic T cell",mature NK T cell,0.32331999506254594,13
mucosal invariant T cell,"CD8+, alpha-beta cytotoxic T cell",0.32050700971254986,11
"CD8+, alpha-beta cytotoxic T cell","naive thym.-der. CD8+, alpha-beta T cell",0.35292727248259237,20
nasal mucosa goblet cell,"CD8+, alpha-beta cytotoxic T cell",0.33999352466158894,11
"CD8+, alpha-beta cytotoxic T cell",regulatory T cell,0.3486591858920267,19
tracheal goblet cell,"CD8+, alpha-beta cytotoxic T cell",0.3941237077051736,17
"CD8-alpha-alpha+, lpha-eta intraepith. T cell","CD8+, alpha-beta mem. T cell",0.38528098924296406,10
L6b glutamatergic cortical neuron,"CD8+, alpha-beta mem. T cell",0.40700379704847267,13
NK cell,"CD8+, alpha-beta mem. T cell",0.32300971652847776,18
Schwann cell,"CD8+, alpha-beta mem. T cell",0.3881259500689346,19
T cell,"CD8+, alpha-beta mem. T cell",0.27771019626055016,8
"activated CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.2243227896296005,4
alpha-beta T cell,"CD8+, alpha-beta mem. T cell",0.3127946062064194,8
blood vessel endothelial cell,"CD8+, alpha-beta mem. T cell",0.39114099155911053,11
"central mem. CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.22423069315973643,2
double negative T regulatory cell,"CD8+, alpha-beta mem. T cell",0.3053545821337935,4
double negative thymocyte,"CD8+, alpha-beta mem. T cell",0.314005199084713,1
"double+, alpha-beta thymocyte","CD8+, alpha-beta mem. T cell",0.35013043810048283,4
"CD8+, alpha-beta mem. T cell","effector CD8+, alpha-beta T cell",0.19405535735279567,1
"effector mem. CD4+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.31729618332390974,15
"CD8+, alpha-beta mem. T cell","effector mem. CD8+, alpha-beta T cell",0.23678626989831708,7
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta mem. T cell",0.2776163339148676,6
endothelial cell,"CD8+, alpha-beta mem. T cell",0.3356567830963285,11
endothelial cell of artery,"CD8+, alpha-beta mem. T cell",0.3596103910586912,13
exhausted T cell,"CD8+, alpha-beta mem. T cell",0.3921841732419562,6
fibroblast of cardiac tissue,"CD8+, alpha-beta mem. T cell",0.4064909146462853,13
gamma-delta T cell,"CD8+, alpha-beta mem. T cell",0.2614740232043553,7
"CD8+, alpha-beta mem. T cell",innate lymphoid cell,0.25756179424181536,9
leukocyte,"CD8+, alpha-beta mem. T cell",0.3725875043846937,16
lung pericyte,"CD8+, alpha-beta mem. T cell",0.3771576597489711,6
lymphocyte,"CD8+, alpha-beta mem. T cell",0.3344311712379481,4
mature B cell,"CD8+, alpha-beta mem. T cell",0.4348600986462954,17
mature NK T cell,"CD8+, alpha-beta mem. T cell",0.2748729995926852,6
mem. B cell,"CD8+, alpha-beta mem. T cell",0.31506660975423406,8
mem. T cell,"CD8+, alpha-beta mem. T cell",0.2880989997389882,16
mucosal invariant T cell,"CD8+, alpha-beta mem. T cell",0.2778116171631043,3
naive B cell,"CD8+, alpha-beta mem. T cell",0.35030661658161777,16
"naive thym.-der. CD4+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.305005173583182,14
"naive thym.-der. CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.2112767059815589,1
plasma cell,"CD8+, alpha-beta mem. T cell",0.36090673211724145,11
platelet,"CD8+, alpha-beta mem. T cell",0.3583944905381822,7
promonocyte,"CD8+, alpha-beta mem. T cell",0.46037611970950976,11
pulmonary artery endothelial cell,"CD8+, alpha-beta mem. T cell",0.3774141334869491,8
renal interstitial pericyte,"CD8+, alpha-beta mem. T cell",0.41993953970331865,14
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",NK cell,0.38732784134155596,11
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",T cell,0.3675272645932045,5
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",T follicular helper cell,0.35897592172179593,4
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",T-helper 17 cell,0.3778056180505802,8
"CD8-alpha-alpha+, lpha-eta intraepith. T cell","activated CD4+, alpha-beta T cell",0.41407586806367414,17
"CD8-alpha-alpha+, lpha-eta intraepith. T cell","activated CD8+, alpha-beta T cell",0.30343720492456105,1
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",alpha-beta T cell,0.3252994352760693,3
"CD8-alpha-alpha+, lpha-eta intraepith. T cell","central mem. CD8+, alpha-beta T cell",0.39409079970124394,13
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",double negative T regulatory cell,0.4012440458141431,14
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",gamma-delta T cell,0.38068185203500016,9
immature innate lymphoid cell,"CD8-alpha-alpha+, lpha-eta intraepith. T cell",0.3892559157549885,7
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",innate lymphoid cell,0.37047720948430396,7
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",luminal epith. cell of mammary gland,0.4141278278119307,18
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",mature NK T cell,0.41599919735957247,20
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",mem. T cell,0.31045874234856163,2
"CD8-alpha-alpha+, lpha-eta intraepith. T cell","naive thym.-der. CD8+, alpha-beta T cell",0.4147592567072733,19
oligodendrocyte,"CD8-alpha-alpha+, lpha-eta intraepith. T cell",0.5325374865898553,5
"CD8-alpha-alpha+, lpha-eta intraepith. T cell",regulatory T cell,0.4082942319559263,15
IgA plasma cell,IgG plasma cell,0.19902536921142644,1
IgA plasma cell,T follicular helper cell,0.3888023262908147,12
IgA plasma cell,T-helper 17 cell,0.3682182120361954,3
IgA plasma cell,T-helper 22 cell,0.398473314660443,15
amacrine cell,IgA plasma cell,0.4080061050968331,14
IgA plasma cell,basal cell,0.3835149609934705,10
class switched mem. B cell,IgA plasma cell,0.39905429824599736,9
IgA plasma cell,club cell,0.38899587841322925,13
IgA plasma cell,erythrocyte,0.37105542141098113,4
IgA plasma cell,foveolar cell of stomach,0.3822194468343737,9
IgA plasma cell,hematopoietic stem cell,0.38437737044093134,11
intestine goblet cell,IgA plasma cell,0.41222494697092915,19
IgA plasma cell,kidney loop Henle thin asc. limb epith. cell,0.404397688339448,19
IgA plasma cell,mem. B cell,0.40521606880037775,20
IgA plasma cell,mem. T cell,0.33060676377039344,2
IgA plasma cell,naive B cell,0.3746684614405734,6
IgA plasma cell,pericyte,0.38158847051240863,8
IgA plasma cell,plasma cell,0.3726298085542149,5
IgA plasma cell,plasmablast,0.38071524323648764,7
IgA plasma cell,vein endothelial cell,0.4015288383414519,17
IgG plasma cell,NK cell,0.34127343200098625,14
IgG plasma cell,T follicular helper cell,0.3107976262510259,4
T-helper 22 cell,IgG plasma cell,0.3936615823825421,17
alveolar type 1 fibroblast cell,IgG plasma cell,0.35045057512150757,1
alveolar type 2 fibroblast cell,IgG plasma cell,0.37032371000990705,4
astrocyte,IgG plasma cell,0.35555966682911255,3
cardiac neuron,IgG plasma cell,0.4676578230369447,15
class switched mem. B cell,IgG plasma cell,0.28825303755343823,2
IgG plasma cell,"effector CD8+, alpha-beta T cell",0.34008804542821125,13
enteroendocrine cell,IgG plasma cell,0.38146531731234357,14
IgG plasma cell,erythrocyte,0.32477387256811263,7
foveolar cell of stomach,IgG plasma cell,0.3466527207613255,5
goblet cell,IgG plasma cell,0.40649822415307213,16
granulocyte,IgG plasma cell,0.3773048455705226,15
immature B cell,IgG plasma cell,0.32861966475614757,5
immature innate lymphoid cell,IgG plasma cell,0.41450479028840526,18
inflammatory macrophage,IgG plasma cell,0.4366791645919623,13
IgG plasma cell,innate lymphoid cell,0.3387288349117724,12
kidney distal convoluted tubule epith. cell,IgG plasma cell,0.3435371219306693,9
lung pericyte,IgG plasma cell,0.39423004725045474,12
mature B cell,IgG plasma cell,0.4131198738384053,10
mature gamma-delta T cell,IgG plasma cell,0.4485193594796816,17
mem. B cell,IgG plasma cell,0.33098156454582484,9
microglial cell,IgG plasma cell,0.37160262391354126,16
IgG plasma cell,naive B cell,0.27229561572267735,2
neuron,IgG plasma cell,0.391667871228529,10
IgG plasma cell,pericyte,0.35659045505616305,20
plasma cell,IgG plasma cell,0.31473483607856667,4
plasmablast,IgG plasma cell,0.3297252011835826,3
transitional stage B cell,IgG plasma cell,0.3708390936453545,7
vip GABAergic cortical interneuron,IgG plasma cell,0.35182289025047453,3
L2/3-6 IT projecting neuron,T cell,0.3573594784779094,5
L2/3-6 IT projecting neuron,T follicular helper cell,0.35895020991822146,6
L2/3-6 IT projecting neuron,T-helper 17 cell,0.37801805723956927,16
L2/3-6 IT projecting neuron,"activated CD8+, alpha-beta T cell",0.3489545838657233,3
L2/3-6 IT projecting neuron,alpha-beta T cell,0.3685172305888842,10
astrocyte of the cerebral cortex,L2/3-6 IT projecting neuron,0.43577193291590766,19
L2/3-6 IT projecting neuron,"central mem. CD4+, alpha-beta T cell",0.38556940243692506,20
L2/3-6 IT projecting neuron,"central mem. CD8+, alpha-beta T cell",0.3823957281030489,19
L2/3-6 IT projecting neuron,clas. monocyte,0.3450780329108505,2
L2/3-6 IT projecting neuron,"effector mem. CD4+, alpha-beta T cell",0.35453965295517165,4
L2/3-6 IT projecting neuron,erythrocyte,0.3690798527636914,11
fallopian tube secretory epith. cell,L2/3-6 IT projecting neuron,0.40195714949712624,14
L2/3-6 IT projecting neuron,gamma-delta T cell,0.3635794645296905,8
L2/3-6 IT projecting neuron,intermediate monocyte,0.3806526757648855,18
L2/3-6 IT projecting neuron,mast cell,0.3720277322732958,12
mature B cell,L2/3-6 IT projecting neuron,0.44219412545419734,18
L2/3-6 IT projecting neuron,monocyte,0.3302336159888839,1
neuron,L2/3-6 IT projecting neuron,0.3793966497192943,6
oligodendrocyte,L2/3-6 IT projecting neuron,0.554934798674717,13
plasmacytoid dendritic cell,L2/3-6 IT projecting neuron,0.3743038463441303,12
L6b glutamatergic cortical neuron,Schwann cell,0.40983364529302924,16
L6b glutamatergic cortical neuron,alpha-beta T cell,0.3913713378575594,9
alternatively activated macrophage,L6b glutamatergic cortical neuron,0.4293243057000037,9
L6b glutamatergic cortical neuron,"central mem. CD8+, alpha-beta T cell",0.401680354622414,11
L6b glutamatergic cortical neuron,ciliated columnar cell of tracheobronchial tree,0.35156336314565295,2
L6b glutamatergic cortical neuron,clas. monocyte,0.36930905668072633,3
L6b glutamatergic cortical neuron,"double+, alpha-beta thymocyte",0.371840825256016,4
L6b glutamatergic cortical neuron,endothelial cell of artery,0.3893913042742079,8
L6b glutamatergic cortical neuron,erythrocyte,0.3954682266151601,10
glutamatergic neuron,L6b glutamatergic cortical neuron,0.40906961549327414,13
L6b glutamatergic cortical neuron,kidney loop Henle thin des. limb epith. cell,0.41247344819444665,17
L6b glutamatergic cortical neuron,megakaryocyte-erythroid progenitor cell,0.40806111571256654,14
L6b glutamatergic cortical neuron,mesothelial cell,0.3785417545699282,6
L6b glutamatergic cortical neuron,nasal mucosa goblet cell,0.41340159510069596,18
L6b glutamatergic cortical neuron,respiratory hillock cell,0.4024255922985953,12
L6b glutamatergic cortical neuron,retinal ganglion cell,0.3767400586594891,5
L6b glutamatergic cortical neuron,tracheal goblet cell,0.38423931401851275,7
L6b glutamatergic cortical neuron,type II pneumocyte,0.33847543281798864,1
NK cell,T cell,0.2859633361424476,7
NK cell,T-helper 17 cell,0.3042678131624492,10
"activated CD4+, alpha-beta T cell",NK cell,0.3600854843472824,20
alveolar type 1 fibroblast cell,NK cell,0.42533331112040007,18
alveolar type 2 fibroblast cell,NK cell,0.35080539620795115,3
astrocyte,NK cell,0.3816228909906535,8
astrocyte of the cerebral cortex,NK cell,0.37227162617048715,3
basal cell,NK cell,0.3217276711085345,6
blood vessel endothelial cell,NK cell,0.39311180647915833,12
capillary endothelial cell,NK cell,0.3522219758878038,15
club cell,NK cell,0.3262490982035856,19
dendritic cell,NK cell,0.3221935431511235,11
double negative T regulatory cell,NK cell,0.33631777764493453,7
double negative thymocyte,NK cell,0.35641262634910476,10
NK cell,"effector CD8+, alpha-beta T cell",0.31291704065923764,12
NK cell,"effector mem. CD8+, alpha-beta T cell",0.2733194939404363,6
"effector mem. CD8+, alpha-beta T cell, term. diff.",NK cell,0.33693371740695677,11
enteric smooth muscle cell,NK cell,0.3546783704601151,5
fibroblast of cardiac tissue,NK cell,0.40690855580203966,14
NK cell,gamma-delta T cell,0.26879170200970015,5
NK cell,innate lymphoid cell,0.3118666023260638,11
intraepithelial lymphocyte,NK cell,0.36323831118354155,1
keratinocyte,NK cell,0.35218766229168785,14
leukocyte,NK cell,0.3197766624357462,6
lung macrophage,NK cell,0.37939411752507357,9
lymphocyte,NK cell,0.3365749477436758,6
lymphoid lineage restricted progenitor cell,NK cell,0.42825143638080043,12
mast cell,NK cell,0.3274343774050983,6
mature B cell,NK cell,0.4306018471943165,14
mature NK T cell,NK cell,0.2416379216832668,3
mature T cell,NK cell,0.31446699699150105,3
mature gamma-delta T cell,NK cell,0.44025493878968325,13
megakaryocyte-erythroid progenitor cell,NK cell,0.35974933777542284,10
NK cell,mem. T cell,0.3194475481101663,14
myoepithelial cell of mammary gland,NK cell,0.41389240104021185,20
naive B cell,NK cell,0.3494196174903632,15
non-classical monocyte,NK cell,0.3705476177300955,7
oligodendrocyte pre. cell,NK cell,0.3745757705209568,4
pericyte,NK cell,0.3335120271852873,14
plasma cell,NK cell,0.3542141306575095,8
plasmablast,NK cell,0.3919243610433608,15
plasmacytoid dendritic cell,NK cell,0.3721217883022565,9
platelet,NK cell,0.3283283193762271,2
pre. B cell,NK cell,0.3655781947585566,14
tracheobronchial smooth muscle cell,NK cell,0.4035512849117948,14
vascular assoc. smooth muscle cell,NK cell,0.3592593518602125,7
vein endothelial cell,NK cell,0.338321993278787,11
Schwann cell,T cell,0.36283042332172144,9
astrocyte,Schwann cell,0.3988944634414282,14
Schwann cell,basal cell,0.37525925291380346,13
cardiac neuron,Schwann cell,0.43197983485466074,5
caudal ganglionic eminence der. GABAergic cortical interneuron,Schwann cell,0.4220898986761745,17
Schwann cell,club cell,0.30906657830853623,2
Schwann cell,"effector CD8+, alpha-beta T cell",0.386707414361094,16
Schwann cell,endothelial cell,0.37309272041205377,11
endothelial cell of lymphatic vessel,Schwann cell,0.3240508494242672,3
Schwann cell,enteroendocrine cell,0.3329135006966262,5
Schwann cell,erythroblast,0.37343440105259595,12
goblet cell,Schwann cell,0.3912576659373541,8
Schwann cell,intermediate monocyte,0.3722138344670276,10
Schwann cell,keratinocyte,0.31117448987650553,3
kidney loop Henle thin asc. limb epith. cell,Schwann cell,0.4032564045897822,15
lamp5 GABAergic cortical interneuron,Schwann cell,0.3997603436030679,11
Schwann cell,macrophage,0.3625843789757738,8
Schwann cell,mature NK T cell,0.38437607509630245,15
oligodendrocyte pre. cell,Schwann cell,0.4083343907248761,20
Schwann cell,pericyte,0.3532992146277115,7
Schwann cell,respiratory hillock cell,0.3007976579496927,1
Schwann cell,retinal ganglion cell,0.38671188726778405,17
Schwann cell,smooth muscle cell,0.33457823760777483,6
tracheobronchial smooth muscle cell,Schwann cell,0.40223519727875545,13
type I pneumocyte,Schwann cell,0.3977949329319236,16
vascular assoc. smooth muscle cell,Schwann cell,0.3876207824950655,14
T cell,T follicular helper cell,0.31082511597664486,17
T cell,T-helper 17 cell,0.2907818917375964,11
"activated CD4+, alpha-beta T cell",T cell,0.32710355531020385,16
T cell,"activated CD8+, alpha-beta T cell",0.30447711009586065,15
alpha-beta T cell,T cell,0.2941106474344015,4
alternatively activated macrophage,T cell,0.4611503404316114,19
caudal ganglionic eminence der. GABAergic cortical interneuron,T cell,0.42042257786802895,16
"central mem. CD8+, alpha-beta T cell",T cell,0.3221514269549386,20
clas. monocyte,T cell,0.32901373390965827,12
dendritic cell,T cell,0.345373724497956,20
T cell,"effector CD8+, alpha-beta T cell",0.2512748439887743,4
endothelial cell,T cell,0.3439586495122293,16
endothelial cell of lymphatic vessel,T cell,0.37761331414110033,16
enteric smooth muscle cell,T cell,0.3830641301367408,16
enterocyte,T cell,0.3871362642127866,12
erythroblast,T cell,0.36302574036634394,8
erythrocyte,T cell,0.2781558124579194,5
exhausted T cell,T cell,0.4032470729569212,9
fallopian tube secretory epith. cell,T cell,0.32724486563522515,1
glutamatergic neuron,T cell,0.41487916361483024,18
hematopoietic stem cell,T cell,0.3228824479486492,8
T cell,innate lymphoid cell,0.17970449673103273,1
intermediate monocyte,T cell,0.31625925581988323,11
lamp5 GABAergic cortical interneuron,T cell,0.3709068555412879,4
leukocyte,T cell,0.31750484357131203,5
lymphocyte,T cell,0.33652033978465723,5
T cell,macrophage,0.26227362022644074,6
mast cell,T cell,0.3135660334763153,4
mature NK T cell,T cell,0.2727748458405471,5
mature T cell,T cell,0.3159823318258326,4
mature alpha-beta T cell,T cell,0.39162974739549206,20
megakaryocyte-erythroid progenitor cell,T cell,0.36220641440972234,11
mem. B cell,T cell,0.33647329613774524,13
T cell,mem. T cell,0.2941049682710276,12
microglial cell,T cell,0.3684663845226239,14
monocyte,T cell,0.3003750354701249,6
mucosal invariant T cell,T cell,0.34366959425423405,16
naive T cell,T cell,0.31751031205363245,8
"naive thym.-der. CD8+, alpha-beta T cell",T cell,0.30743994506120986,8
neuron,T cell,0.3994664469841377,14
