source,target,distance,rank
blood vessel endothelial cell,regulatory T cell,0.39109738317437603,9
blood vessel endothelial cell,"CD16-, CD56-bright NK cell",0.3911129125492443,10
bronchus fibroblast of lung,kidney connecting tubule epith. cell,0.32927400025661935,1
bronchus fibroblast of lung,kidney interstitial fibroblast,0.38481078823779824,2
bronchus fibroblast of lung,smooth muscle cell,0.3906565561851293,3
bronchus fibroblast of lung,pericyte,0.3935520630768512,4
bronchus fibroblast of lung,vein endothelial cell,0.4022531146582037,5
bronchus fibroblast of lung,regulatory T cell,0.40576129762724467,6
bronchus fibroblast of lung,alveolar type 2 fibroblast cell,0.40677721668754674,7
bronchus fibroblast of lung,retinal cone cell,0.41474205666244224,8
bronchus fibroblast of lung,intermediate monocyte,0.4177307177081574,9
bronchus fibroblast of lung,megakaryocyte-erythroid progenitor cell,0.41809169789789813,10
capillary endothelial cell,endothelial cell,0.19970896453119868,1
capillary endothelial cell,vein endothelial cell,0.25445363600854476,2
capillary endothelial cell,pericyte,0.30556574439674455,3
capillary endothelial cell,endothelial cell of artery,0.3157535728908869,4
capillary endothelial cell,endothelial cell of lymphatic vessel,0.3242251476394019,5
capillary endothelial cell,kidney collecting duct principal cell,0.33666747537482655,6
capillary endothelial cell,granulosa cell,0.3377687514427351,7
capillary endothelial cell,"CD16+, CD56-dim NK cell",0.3408747973695877,8
capillary endothelial cell,basal cell,0.3412809288027485,9
capillary endothelial cell,mucosal invariant T cell,0.34224245134577247,10
cardiac muscle cell,epith. cell of proximal tubule,0.3424968680720293,1
cardiac muscle cell,keratinocyte,0.348070193589501,2
cardiac muscle cell,pericyte,0.3480786567843932,3
cardiac muscle cell,kidney loop Henle thick asc. limb epith. cell,0.3484504666415271,4
cardiac muscle cell,basal cell,0.3543881242708464,5
cardiac muscle cell,granulosa cell,0.355801530306314,6
cardiac muscle cell,innate lymphoid cell,0.35582361347959357,7
cardiac muscle cell,smooth muscle cell,0.36000440444555093,8
cardiac muscle cell,endothelial cell,0.362949161314311,9
cardiac muscle cell,"CD8+, alpha-beta T cell",0.36526892802443656,10
cardiac neuron,alveolar type 1 fibroblast cell,0.39663269617760943,1
cardiac neuron,"effector CD8+, alpha-beta T cell",0.40796922715954687,2
cardiac neuron,kidney loop Henle thick asc. limb epith. cell,0.422007264249336,3
cardiac neuron,kidney loop Henle thin des. limb epith. cell,0.4229528415515257,4
cardiac neuron,Schwann cell,0.43197983485466074,5
cardiac neuron,nasal mucosa goblet cell,0.43314808383174797,6
cardiac neuron,T-helper 22 cell,0.4345508382693334,7
cardiac neuron,"CD4+, alpha-beta cytotoxic T cell",0.4382393904477413,8
cardiac neuron,kidney loop Henle thin asc. limb epith. cell,0.44237318447127205,9
cardiac neuron,"CD8+, alpha-beta cytotoxic T cell",0.4438765128382577,10
caudal ganglionic eminence der. GABAergic cortical interneuron,respiratory hillock cell,0.30193219108617775,1
caudal ganglionic eminence der. GABAergic cortical interneuron,erythroblast,0.3260330130933127,2
caudal ganglionic eminence der. GABAergic cortical interneuron,plasmablast,0.37054071440402236,3
caudal ganglionic eminence der. GABAergic cortical interneuron,foveolar cell of stomach,0.38124117254358925,4
caudal ganglionic eminence der. GABAergic cortical interneuron,lamp5 GABAergic cortical interneuron,0.3914460511035568,5
caudal ganglionic eminence der. GABAergic cortical interneuron,glutamatergic neuron,0.39190615645464955,6
caudal ganglionic eminence der. GABAergic cortical interneuron,retinal ganglion cell,0.39293427808303527,7
caudal ganglionic eminence der. GABAergic cortical interneuron,blood vessel endothelial cell,0.3941126749662228,8
caudal ganglionic eminence der. GABAergic cortical interneuron,enterocyte,0.40612458675532637,9
caudal ganglionic eminence der. GABAergic cortical interneuron,"activated CD4+, alpha-beta T cell",0.40690445866257474,10
"central mem. CD4+, alpha-beta T cell","naive thym.-der. CD4+, alpha-beta T cell",0.14291602024536398,1
"central mem. CD4+, alpha-beta T cell","effector mem. CD4+, alpha-beta T cell",0.1482823134121426,2
"central mem. CD4+, alpha-beta T cell",T follicular helper cell,0.20978568926904173,3
"central mem. CD4+, alpha-beta T cell",regulatory T cell,0.21526938941649765,4
"central mem. CD4+, alpha-beta T cell",mem. T cell,0.22709497939684387,5
"central mem. CD4+, alpha-beta T cell","CD4+, alpha-beta T cell",0.2353222068948796,6
"central mem. CD4+, alpha-beta T cell",CD4+ helper T cell,0.24175549479651604,7
"central mem. CD4+, alpha-beta T cell","central mem. CD8+, alpha-beta T cell",0.2608540797914577,8
"central mem. CD4+, alpha-beta T cell","CD4+, alpha-beta mem. T cell",0.28414963911140534,9
"central mem. CD4+, alpha-beta T cell",T-helper 22 cell,0.29705528347668475,10
"central mem. CD8+, alpha-beta T cell","effector mem. CD8+, alpha-beta T cell",0.20082393223902673,1
"central mem. CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.22423069315973643,2
"central mem. CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.22492732702889917,3
"central mem. CD8+, alpha-beta T cell","effector mem. CD4+, alpha-beta T cell",0.25030191276555414,4
"central mem. CD8+, alpha-beta T cell",gamma-delta T cell,0.252370439330466,5
"central mem. CD8+, alpha-beta T cell","central mem. CD4+, alpha-beta T cell",0.2608540797914577,6
"central mem. CD8+, alpha-beta T cell","naive thym.-der. CD8+, alpha-beta T cell",0.2616292722574617,7
"central mem. CD8+, alpha-beta T cell","activated CD8+, alpha-beta T cell",0.26403882185656324,8
"central mem. CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.264065418052122,9
"central mem. CD8+, alpha-beta T cell","effector mem. CD8+, alpha-beta T cell, term. diff.",0.2717223103436117,10
central nervous sys. macrophage,endothelial cell,0.3524771945111492,1
central nervous sys. macrophage,granulosa cell,0.3759495476179431,2
central nervous sys. macrophage,microglial cell,0.37791648372466036,3
central nervous sys. macrophage,macrophage,0.37822260395403196,4
central nervous sys. macrophage,capillary endothelial cell,0.3896657035821808,5
central nervous sys. macrophage,dendritic cell,0.390110249298253,6
central nervous sys. macrophage,nasal mucosa goblet cell,0.39304849317811785,7
central nervous sys. macrophage,club cell,0.39839420906589174,8
central nervous sys. macrophage,neuron,0.40183791972370864,9
central nervous sys. macrophage,pericyte,0.4124592014968159,10
chandelier pvalb GABAergic cortical interneuron,"CD16-, CD56-bright NK cell",0.3527445410200245,1
chandelier pvalb GABAergic cortical interneuron,vip GABAergic cortical interneuron,0.388367978385721,2
chandelier pvalb GABAergic cortical interneuron,near-project. glutamatergic cortical neuron,0.3922825004529412,3
chandelier pvalb GABAergic cortical interneuron,kidney interstitial fibroblast,0.39599498837447855,4
chandelier pvalb GABAergic cortical interneuron,retina horizontal cell,0.4040814536778722,5
chandelier pvalb GABAergic cortical interneuron,kidney collecting duct principal cell,0.40890458908262983,6
chandelier pvalb GABAergic cortical interneuron,pericyte,0.4109004516554028,7
chandelier pvalb GABAergic cortical interneuron,kidney loop Henle thick asc. limb epith. cell,0.4197421858614617,8
chandelier pvalb GABAergic cortical interneuron,double negative T regulatory cell,0.4214279865627014,9
chandelier pvalb GABAergic cortical interneuron,"CD14-low, CD16+ monocyte",0.42928480699893956,10
ciliated columnar cell of tracheobronchial tree,granulosa cell,0.34504331873164484,1
ciliated columnar cell of tracheobronchial tree,kidney loop Henle thin des. limb epith. cell,0.350400144335976,2
ciliated columnar cell of tracheobronchial tree,L6b glutamatergic cortical neuron,0.35156336314565295,3
ciliated columnar cell of tracheobronchial tree,intestine goblet cell,0.38570558734499993,4
ciliated columnar cell of tracheobronchial tree,macrophage,0.38642056087546206,5
ciliated columnar cell of tracheobronchial tree,enteroendocrine cell,0.3887831092721984,6
ciliated columnar cell of tracheobronchial tree,"CD8+, alpha-beta T cell",0.3983191156484983,7
ciliated columnar cell of tracheobronchial tree,retinal cone cell,0.398701848473792,8
ciliated columnar cell of tracheobronchial tree,microglial cell,0.40055147090330323,9
ciliated columnar cell of tracheobronchial tree,nasal mucosa goblet cell,0.4023159667442502,10
class switched mem. B cell,naive B cell,0.27771549817503316,1
class switched mem. B cell,IgG plasma cell,0.28825303755343823,2
class switched mem. B cell,mem. B cell,0.28899202725118456,3
class switched mem. B cell,B cell,0.378758368636418,4
class switched mem. B cell,endothelial cell of artery,0.38790051117381397,5
class switched mem. B cell,immature B cell,0.38887286703490653,6
class switched mem. B cell,vein endothelial cell,0.3910896631670342,7
class switched mem. B cell,transitional stage B cell,0.39558625181657325,8
class switched mem. B cell,IgA plasma cell,0.39905429824599736,9
class switched mem. B cell,granulocyte,0.409491097851001,10
clas. monocyte,intermediate monocyte,0.19361178894312792,1
clas. monocyte,macrophage,0.2459552971780179,2
clas. monocyte,monocyte,0.2622815795834298,3
clas. monocyte,CD14+ monocyte,0.2797525484195622,4
clas. monocyte,non-classical monocyte,0.28271445576712884,5
clas. monocyte,"CD8+, alpha-beta T cell",0.2945656130090043,6
clas. monocyte,dendritic cell,0.2969092064948664,7
clas. monocyte,"CD4+, alpha-beta T cell",0.3036720294485824,8
clas. monocyte,CD4+ helper T cell,0.308984278217597,9
clas. monocyte,vein endothelial cell,0.3174697499496504,10
club cell,nasal mucosa goblet cell,0.24367204273021403,1
club cell,respiratory hillock cell,0.26343673570316384,2
club cell,respiratory basal cell,0.26361613662366756,3
club cell,type II pneumocyte,0.27557922256847556,4
club cell,keratinocyte,0.2769257996661896,5
club cell,basal cell,0.2811023199525283,6
club cell,enteroendocrine cell,0.2880325339713484,7
club cell,vascular assoc. smooth muscle cell,0.3039439260334422,8
club cell,Schwann cell,0.30906657830853623,9
club cell,smooth muscle cell,0.311102553367553,10
conventional dendritic cell,dendritic cell,0.30691549800318185,1
conventional dendritic cell,clas. monocyte,0.3355964385518724,2
conventional dendritic cell,intermediate monocyte,0.3414594640647878,3
conventional dendritic cell,macrophage,0.34745465192435976,4
conventional dendritic cell,plasmacytoid dendritic cell,0.35676807333605187,5
conventional dendritic cell,CD1c+ myeloid dendritic cell,0.3646518988667814,6
conventional dendritic cell,granulosa cell,0.36802372425967744,7
conventional dendritic cell,monocyte,0.38149778286300906,8
conventional dendritic cell,respiratory basal cell,0.3816737447165456,9
conventional dendritic cell,innate lymphoid cell,0.3911059358986837,10
corticothalamic-project. glutamatergic cortical neuron,endothelial cell,0.3400815271843216,1
corticothalamic-project. glutamatergic cortical neuron,retinal ganglion cell,0.3433225181846188,2
corticothalamic-project. glutamatergic cortical neuron,retinal cone cell,0.3605663755793945,3
corticothalamic-project. glutamatergic cortical neuron,vein endothelial cell,0.3676727335015584,4
corticothalamic-project. glutamatergic cortical neuron,smooth muscle cell,0.3948312040242259,5
corticothalamic-project. glutamatergic cortical neuron,plasmacytoid dendritic cell,0.3991952686089739,6
corticothalamic-project. glutamatergic cortical neuron,"central mem. CD8+, alpha-beta T cell",0.40758343666662844,7
corticothalamic-project. glutamatergic cortical neuron,macrophage,0.41239865729135206,8
corticothalamic-project. glutamatergic cortical neuron,mesothelial cell,0.41441405420191413,9
corticothalamic-project. glutamatergic cortical neuron,immature innate lymphoid cell,0.4177366224654101,10
dendritic cell,macrophage,0.25118181991152244,1
dendritic cell,basal cell,0.2854760581075042,2
dendritic cell,intermediate monocyte,0.2875755142412677,3
dendritic cell,keratinocyte,0.29554664371951167,4
dendritic cell,clas. monocyte,0.2969092064948664,5
dendritic cell,microglial cell,0.304860206560839,6
dendritic cell,monocyte,0.30628342443047174,7
dendritic cell,conventional dendritic cell,0.30691549800318185,8
dendritic cell,tracheal goblet cell,0.31187554712329535,9
dendritic cell,innate lymphoid cell,0.32212301415171085,10
double negative T regulatory cell,"CD4+, alpha-beta T cell",0.25714232096974543,1
double negative T regulatory cell,"CD8+, alpha-beta T cell",0.26411834165674897,2
double negative T regulatory cell,gamma-delta T cell,0.2914499674178218,3
double negative T regulatory cell,"CD8+, alpha-beta mem. T cell",0.3053545821337935,4
double negative T regulatory cell,double negative thymocyte,0.3254961941336819,5
double negative T regulatory cell,"effector CD8+, alpha-beta T cell",0.328295881238855,6
double negative T regulatory cell,NK cell,0.33631777764493453,7
double negative T regulatory cell,"activated CD8+, alpha-beta T cell",0.33931788238258176,8
double negative T regulatory cell,T-helper 17 cell,0.3395898212136802,9
double negative T regulatory cell,mem. T cell,0.34639093467980664,10
double negative thymocyte,"CD8+, alpha-beta mem. T cell",0.314005199084713,1
double negative thymocyte,double negative T regulatory cell,0.3254961941336819,2
double negative thymocyte,nasal mucosa goblet cell,0.3331848635704413,3
double negative thymocyte,gamma-delta T cell,0.33814389767648656,4
double negative thymocyte,"effector CD8+, alpha-beta T cell",0.34105663966811184,5
double negative thymocyte,fibroblast of cardiac tissue,0.34780917344948603,6
double negative thymocyte,astrocyte,0.3486292113490804,7
double negative thymocyte,plasmacytoid dendritic cell,0.35361685933909537,8
double negative thymocyte,megakaryocyte-erythroid progenitor cell,0.3563377020693629,9
double negative thymocyte,NK cell,0.35641262634910476,10
"double+, alpha-beta thymocyte",club cell,0.32372698785763154,1
"double+, alpha-beta thymocyte",retina horizontal cell,0.3285301866393111,2
"double+, alpha-beta thymocyte",alpha-beta T cell,0.3308244255868872,3
"double+, alpha-beta thymocyte","CD8+, alpha-beta mem. T cell",0.35013043810048283,4
"double+, alpha-beta thymocyte",double negative thymocyte,0.35669275405447154,5
"double+, alpha-beta thymocyte",tracheal goblet cell,0.35959286537576074,6
"double+, alpha-beta thymocyte","effector mem. CD8+, alpha-beta T cell, term. diff.",0.36820082894518535,7
"double+, alpha-beta thymocyte",respiratory hillock cell,0.3692483816365596,8
"double+, alpha-beta thymocyte","CD4+, alpha-beta T cell",0.3713732266663706,9
"double+, alpha-beta thymocyte",L6b glutamatergic cortical neuron,0.371840825256016,10
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.1872134982492284,1
"effector CD8+, alpha-beta T cell",innate lymphoid cell,0.19179204733295474,2
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.19405535735279567,3
"effector CD8+, alpha-beta T cell",mature NK T cell,0.2005746524411005,4
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.22824469916112322,5
"effector CD8+, alpha-beta T cell",CD4+ helper T cell,0.2285242668189469,6
"effector CD8+, alpha-beta T cell","effector mem. CD8+, alpha-beta T cell",0.23295766852299082,7
"effector CD8+, alpha-beta T cell",T cell,0.2512748439887743,8
"effector CD8+, alpha-beta T cell","activated CD8+, alpha-beta T cell",0.25942431953294076,9
"effector CD8+, alpha-beta T cell",T follicular helper cell,0.2621302107950412,10
"effector mem. CD4+, alpha-beta T cell","central mem. CD4+, alpha-beta T cell",0.1482823134121426,1
"effector mem. CD4+, alpha-beta T cell","central mem. CD8+, alpha-beta T cell",0.25030191276555414,2
"effector mem. CD4+, alpha-beta T cell","CD4+, alpha-beta T cell",0.25270826146634706,3
"effector mem. CD4+, alpha-beta T cell",CD4+ helper T cell,0.2563776135494331,4
"effector mem. CD4+, alpha-beta T cell",T follicular helper cell,0.26223840723558334,5
"effector mem. CD4+, alpha-beta T cell",T-helper 17 cell,0.27226338796049754,6
"effector mem. CD4+, alpha-beta T cell",mem. T cell,0.2747433950329673,7
"effector mem. CD4+, alpha-beta T cell","naive thym.-der. CD4+, alpha-beta T cell",0.2773038308709659,8
"effector mem. CD4+, alpha-beta T cell",mucosal invariant T cell,0.27887299758180895,9
"effector mem. CD4+, alpha-beta T cell","CD4+, alpha-beta cytotoxic T cell",0.2871596143263033,10
"effector mem. CD8+, alpha-beta T cell","central mem. CD8+, alpha-beta T cell",0.20082393223902673,1
"effector mem. CD8+, alpha-beta T cell",gamma-delta T cell,0.20182444105665642,2
"effector mem. CD8+, alpha-beta T cell","CD4+, alpha-beta cytotoxic T cell",0.20588760982235677,3
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.21812430012941253,4
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.22807227097550753,5
"effector mem. CD8+, alpha-beta T cell","effector CD8+, alpha-beta T cell",0.23295766852299082,6
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.23678626989831708,7
"effector mem. CD8+, alpha-beta T cell","activated CD8+, alpha-beta T cell",0.2514555058086446,8
"effector mem. CD8+, alpha-beta T cell",mucosal invariant T cell,0.25995374107017755,9
"effector mem. CD8+, alpha-beta T cell",NK cell,0.2733194939404363,10
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta cytotoxic T cell",0.18568889573876257,1
"effector mem. CD8+, alpha-beta T cell, term. diff.",gamma-delta T cell,0.2385292963526734,2
"effector mem. CD8+, alpha-beta T cell, term. diff.","effector CD8+, alpha-beta T cell",0.26220921700874256,3
"effector mem. CD8+, alpha-beta T cell, term. diff.","central mem. CD8+, alpha-beta T cell",0.2717223103436117,4
"effector mem. CD8+, alpha-beta T cell, term. diff.","effector mem. CD8+, alpha-beta T cell",0.27596515888735484,5
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta mem. T cell",0.2776163339148676,6
"effector mem. CD8+, alpha-beta T cell, term. diff.","activated CD8+, alpha-beta T cell",0.2865721615663499,7
"effector mem. CD8+, alpha-beta T cell, term. diff.",mature NK T cell,0.3009328103599389,8
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta T cell",0.31977286560877505,9
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD4+, alpha-beta cytotoxic T cell",0.3221680161446113,10
elicited macrophage,macrophage,0.3092055715234939,1
elicited macrophage,lung macrophage,0.3351239484340339,2
elicited macrophage,monocyte,0.3468544046632327,3
elicited macrophage,gamma-delta T cell,0.34726197552805693,4
elicited macrophage,mucosal invariant T cell,0.3483705918013098,5
elicited macrophage,clas. monocyte,0.35551734514537914,6
elicited macrophage,intermediate monocyte,0.3573855403391968,7
elicited macrophage,respiratory hillock cell,0.36398134686836126,8
elicited macrophage,CD4+ helper T cell,0.37676791623951744,9
elicited macrophage,alveolar macrophage,0.37712327381470323,10
endothelial cell,capillary endothelial cell,0.19970896453119868,1
endothelial cell,vein endothelial cell,0.239386009336363,2
endothelial cell,endothelial cell of artery,0.24378593941173865,3
endothelial cell,pericyte,0.2829906934483506,4
endothelial cell,mature NK T cell,0.2948887665473947,5
endothelial cell,endothelial cell of lymphatic vessel,0.29766736372841784,6
endothelial cell,vascular assoc. smooth muscle cell,0.3182254741799897,7
endothelial cell,leukocyte,0.3267546310019116,8
endothelial cell,kidney loop Henle thick asc. limb epith. cell,0.33080349140184784,9
endothelial cell,basal cell,0.33103340634058065,10
endothelial cell of artery,endothelial cell,0.24378593941173865,1
endothelial cell of artery,tracheal goblet cell,0.28848128786141036,2
endothelial cell of artery,pulmonary artery endothelial cell,0.3024269229675425,3
endothelial cell of artery,vein endothelial cell,0.3100189801339286,4
endothelial cell of artery,capillary endothelial cell,0.3157535728908869,5
endothelial cell of artery,pvalb GABAergic cortical interneuron,0.3244591013457805,6
endothelial cell of artery,dendritic cell,0.3404233171793156,7
endothelial cell of artery,blood vessel endothelial cell,0.34169088747654863,8
endothelial cell of artery,kidney loop Henle thin des. limb epith. cell,0.34567075776389067,9
endothelial cell of artery,T follicular helper cell,0.351170791820515,10
endothelial cell of lymphatic vessel,vein endothelial cell,0.295224348882142,1
endothelial cell of lymphatic vessel,endothelial cell,0.29766736372841784,2
endothelial cell of lymphatic vessel,Schwann cell,0.3240508494242672,3
endothelial cell of lymphatic vessel,capillary endothelial cell,0.3242251476394019,4
endothelial cell of lymphatic vessel,respiratory hillock cell,0.3485697289820454,5
endothelial cell of lymphatic vessel,pericyte,0.3504985714201586,6
endothelial cell of lymphatic vessel,mature NK T cell,0.35325420666960816,7
endothelial cell of lymphatic vessel,respiratory basal cell,0.3575051760582487,8
endothelial cell of lymphatic vessel,keratinocyte,0.35890213835655826,9
endothelial cell of lymphatic vessel,alveolar macrophage,0.3615314021631785,10
enteric smooth muscle cell,smooth muscle cell,0.29582414761793807,1
enteric smooth muscle cell,retinal ganglion cell,0.32626412731842735,2
enteric smooth muscle cell,innate lymphoid cell,0.326800327116909,3
enteric smooth muscle cell,hematopoietic stem cell,0.3497032446387589,4
enteric smooth muscle cell,NK cell,0.3546783704601151,5
enteric smooth muscle cell,"CD4+, alpha-beta T cell",0.36200532494441395,6
enteric smooth muscle cell,sst GABAergic cortical interneuron,0.3638475774631781,7
enteric smooth muscle cell,"CD8+, alpha-beta T cell",0.36722187790839267,8
enteric smooth muscle cell,keratinocyte,0.3709998107998824,9
enteric smooth muscle cell,endothelial cell of lymphatic vessel,0.37228722776418677,10
enterocyte,club cell,0.33679618362830055,1
enterocyte,macrophage,0.3370449344862302,2
enterocyte,enteroendocrine cell,0.3413566111206121,3
enterocyte,foveolar cell of stomach,0.3479132492120439,4
enterocyte,intestine goblet cell,0.34836393378380537,5
enterocyte,sncg GABAergic cortical interneuron,0.3645974368483479,6
enterocyte,"CD8+, alpha-beta T cell",0.37528182789213793,7
enterocyte,intermediate monocyte,0.3770014628770654,8
enterocyte,lamp5 GABAergic cortical interneuron,0.3776461126655952,9
enterocyte,T-helper 17 cell,0.37967951829310265,10
enteroendocrine cell,club cell,0.2880325339713484,1
enteroendocrine cell,smooth muscle cell,0.29278271348830154,2
enteroendocrine cell,keratinocyte,0.31086696616636755,3
enteroendocrine cell,mem. T cell,0.32371477586635444,4
enteroendocrine cell,Schwann cell,0.3329135006966262,5
enteroendocrine cell,kidney distal convoluted tubule epith. cell,0.33579389825988637,6
enteroendocrine cell,intestine goblet cell,0.33823589780463115,7
enteroendocrine cell,enterocyte,0.3413566111206121,8
enteroendocrine cell,respiratory hillock cell,0.34195904310170977,9
enteroendocrine cell,fallopian tube secretory epith. cell,0.3534107908393326,10
ependymal cell,double negative T regulatory cell,0.3470362488886848,1
ependymal cell,pre. B cell,0.4012998300739282,2
ependymal cell,pulmonary artery endothelial cell,0.40693882768101297,3
ependymal cell,erythrocyte,0.40921304085298327,4
ependymal cell,retinal rod cell,0.4135592946285601,5
ependymal cell,capillary endothelial cell,0.4164028625408521,6
ependymal cell,non-classical monocyte,0.42074555294382365,7
ependymal cell,megakaryocyte-erythroid progenitor cell,0.425077018433179,8
ependymal cell,"CD14-low, CD16+ monocyte",0.43195494258118006,9
ependymal cell,hematopoietic stem cell,0.434583288141258,10
epith. cell of proximal tubule,kidney loop Henle thin des. limb epith. cell,0.3320611666724713,1
epith. cell of proximal tubule,type II pneumocyte,0.34202631494158364,2
epith. cell of proximal tubule,cardiac muscle cell,0.3424968680720293,3
epith. cell of proximal tubule,kidney distal convoluted tubule epith. cell,0.351521529261423,4
epith. cell of proximal tubule,"CD8+, alpha-beta T cell",0.3574438533249181,5
epith. cell of proximal tubule,alveolar macrophage,0.36740793024702745,6
epith. cell of proximal tubule,kidney interstitial fibroblast,0.3764658808709953,7
epith. cell of proximal tubule,macrophage,0.3838433777034421,8
epith. cell of proximal tubule,"CD4+, alpha-beta T cell",0.38681774109255496,9
epith. cell of proximal tubule,"naive thym.-der. CD4+, alpha-beta T cell",0.39208635253014845,10
erythroblast,erythrocyte,0.19557301652531,1
erythroblast,retinal ganglion cell,0.28704466887647917,2
erythroblast,megakaryocyte-erythroid progenitor cell,0.2878162429347101,3
erythroblast,hematopoietic stem cell,0.3049272981663529,4
erythroblast,caudal ganglionic eminence der. GABAergic cortical interneuron,0.3260330130933127,5
erythroblast,plasmablast,0.35990759100241787,6
erythroblast,innate lymphoid cell,0.3625301837002317,7
erythroblast,T cell,0.36302574036634394,8
erythroblast,intermediate monocyte,0.36742636730188594,9
erythroblast,retina horizontal cell,0.36784507154462165,10
erythrocyte,megakaryocyte-erythroid progenitor cell,0.11897048524503706,1
erythrocyte,hematopoietic stem cell,0.1483916350068294,2
erythrocyte,erythroblast,0.19557301652531,3
erythrocyte,mast cell,0.23996390688609703,4
erythrocyte,T cell,0.2781558124579194,5
erythrocyte,pre. B cell,0.28108507836684393,6
erythrocyte,innate lymphoid cell,0.2834846298088517,7
erythrocyte,intermediate monocyte,0.29337209237874595,8
erythrocyte,"effector CD8+, alpha-beta T cell",0.29716336571769286,9
erythrocyte,naive B cell,0.3057758900795514,10
exhausted T cell,"CD8+, alpha-beta T cell",0.31623144172046813,1
exhausted T cell,"effector CD8+, alpha-beta T cell",0.3362809993707898,2
exhausted T cell,"naive thym.-der. CD8+, alpha-beta T cell",0.357189087995064,3
exhausted T cell,"activated CD8+, alpha-beta T cell",0.38833108006752615,4
exhausted T cell,"effector mem. CD8+, alpha-beta T cell",0.3918798077487773,5
exhausted T cell,"CD8+, alpha-beta mem. T cell",0.3921841732419562,6
exhausted T cell,"CD8+, alpha-beta cytotoxic T cell",0.3992083045979512,7
exhausted T cell,"central mem. CD8+, alpha-beta T cell",0.39984448281059515,8
exhausted T cell,T cell,0.4032470729569212,9
exhausted T cell,mature NK T cell,0.4102652126256472,10
fallopian tube secretory epith. cell,T cell,0.32724486563522515,1
fallopian tube secretory epith. cell,monocyte,0.3348389096922385,2
fallopian tube secretory epith. cell,enteroendocrine cell,0.3534107908393326,3
fallopian tube secretory epith. cell,kidney connecting tubule epith. cell,0.3780370610944508,4
fallopian tube secretory epith. cell,club cell,0.37898822635934637,5
fallopian tube secretory epith. cell,endothelial cell,0.38716971199856476,6
fallopian tube secretory epith. cell,capillary endothelial cell,0.38773129819157304,7
fallopian tube secretory epith. cell,macrophage,0.38964460862799644,8
fallopian tube secretory epith. cell,respiratory hillock cell,0.3956763344568567,9
fallopian tube secretory epith. cell,sst GABAergic cortical interneuron,0.3968893813461226,10
fibroblast of cardiac tissue,double negative thymocyte,0.34780917344948603,1
fibroblast of cardiac tissue,capillary endothelial cell,0.369668090727328,2
fibroblast of cardiac tissue,endothelial cell,0.37092641641905955,3
fibroblast of cardiac tissue,pericyte,0.37665958378786557,4
fibroblast of cardiac tissue,mature NK T cell,0.38390285004980373,5
fibroblast of cardiac tissue,kidney interstitial fibroblast,0.38757392282001957,6
fibroblast of cardiac tissue,plasmacytoid dendritic cell,0.3919592577123783,7
fibroblast of cardiac tissue,basal cell of epithelium of trachea,0.39700785934468275,8
fibroblast of cardiac tissue,kidney distal convoluted tubule epith. cell,0.397831020245626,9
fibroblast of cardiac tissue,"effector mem. CD8+, alpha-beta T cell",0.40172988222923567,10
foveolar cell of stomach,pvalb GABAergic cortical interneuron,0.2815612449871878,1
foveolar cell of stomach,retinal ganglion cell,0.2963246031046719,2
foveolar cell of stomach,respiratory hillock cell,0.31240207995960845,3
foveolar cell of stomach,kidney distal convoluted tubule epith. cell,0.34592454988882293,4
foveolar cell of stomach,IgG plasma cell,0.3466527207613255,5
foveolar cell of stomach,enterocyte,0.3479132492120439,6
foveolar cell of stomach,mem. T cell,0.3606584396343443,7
foveolar cell of stomach,kidney loop Henle thin asc. limb epith. cell,0.36344983900909134,8
foveolar cell of stomach,nasal mucosa goblet cell,0.369489113493337,9
foveolar cell of stomach,erythroblast,0.36968322099248774,10
gamma-delta T cell,"effector mem. CD8+, alpha-beta T cell",0.20182444105665642,1
gamma-delta T cell,mucosal invariant T cell,0.21150625913132737,2
gamma-delta T cell,"CD8+, alpha-beta T cell",0.228446702216056,3
gamma-delta T cell,"activated CD8+, alpha-beta T cell",0.22959748184202577,4
gamma-delta T cell,"effector mem. CD8+, alpha-beta T cell, term. diff.",0.2385292963526734,5
gamma-delta T cell,"central mem. CD8+, alpha-beta T cell",0.252370439330466,6
gamma-delta T cell,"CD8+, alpha-beta mem. T cell",0.2614740232043553,7
gamma-delta T cell,"effector CD8+, alpha-beta T cell",0.26248123762811015,8
gamma-delta T cell,"CD8+, alpha-beta cytotoxic T cell",0.26578196419963074,9
gamma-delta T cell,NK cell,0.26879170200970015,10
glutamatergic neuron,microglial cell,0.33954252821192155,1
