source,target,distance,rank
double negative T regulatory cell,"effector CD8+, alpha-beta T cell",0.328295881238855,6
double negative T regulatory cell,NK cell,0.33631777764493453,7
double negative thymocyte,"CD8+, alpha-beta mem. T cell",0.314005199084713,1
double negative thymocyte,double negative T regulatory cell,0.3254961941336819,2
double negative thymocyte,nasal mucosa goblet cell,0.3331848635704413,3
double negative thymocyte,gamma-delta T cell,0.33814389767648656,4
double negative thymocyte,"effector CD8+, alpha-beta T cell",0.34105663966811184,5
double negative thymocyte,fibroblast of cardiac tissue,0.34780917344948603,6
double negative thymocyte,astrocyte,0.3486292113490804,7
"double+, alpha-beta thymocyte",club cell,0.32372698785763154,1
"double+, alpha-beta thymocyte",retina horizontal cell,0.3285301866393111,2
"double+, alpha-beta thymocyte",alpha-beta T cell,0.3308244255868872,3
"double+, alpha-beta thymocyte","CD8+, alpha-beta mem. T cell",0.35013043810048283,4
"double+, alpha-beta thymocyte",double negative thymocyte,0.35669275405447154,5
"double+, alpha-beta thymocyte",tracheal goblet cell,0.35959286537576074,6
"double+, alpha-beta thymocyte","effector mem. CD8+, alpha-beta T cell, term. diff.",0.36820082894518535,7
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.1872134982492284,1
"effector CD8+, alpha-beta T cell",innate lymphoid cell,0.19179204733295474,2
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.19405535735279567,3
"effector CD8+, alpha-beta T cell",mature NK T cell,0.2005746524411005,4
"effector CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.22824469916112322,5
"effector CD8+, alpha-beta T cell",CD4+ helper T cell,0.2285242668189469,6
"effector CD8+, alpha-beta T cell","effector mem. CD8+, alpha-beta T cell",0.23295766852299082,7
"effector mem. CD4+, alpha-beta T cell","central mem. CD4+, alpha-beta T cell",0.1482823134121426,1
"effector mem. CD4+, alpha-beta T cell","central mem. CD8+, alpha-beta T cell",0.25030191276555414,2
"effector mem. CD4+, alpha-beta T cell","CD4+, alpha-beta T cell",0.25270826146634706,3
"effector mem. CD4+, alpha-beta T cell",CD4+ helper T cell,0.2563776135494331,4
"effector mem. CD4+, alpha-beta T cell",T follicular helper cell,0.26223840723558334,5
"effector mem. CD4+, alpha-beta T cell",T-helper 17 cell,0.27226338796049754,6
"effector mem. CD4+, alpha-beta T cell",mem. T cell,0.2747433950329673,7
"effector mem. CD8+, alpha-beta T cell","central mem. CD8+, alpha-beta T cell",0.20082393223902673,1
"effector mem. CD8+, alpha-beta T cell",gamma-delta T cell,0.20182444105665642,2
"effector mem. CD8+, alpha-beta T cell","CD4+, alpha-beta cytotoxic T cell",0.20588760982235677,3
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta cytotoxic T cell",0.21812430012941253,4
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta T cell",0.22807227097550753,5
"effector mem. CD8+, alpha-beta T cell","effector CD8+, alpha-beta T cell",0.23295766852299082,6
"effector mem. CD8+, alpha-beta T cell","CD8+, alpha-beta mem. T cell",0.23678626989831708,7
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta cytotoxic T cell",0.18568889573876257,1
"effector mem. CD8+, alpha-beta T cell, term. diff.",gamma-delta T cell,0.2385292963526734,2
"effector mem. CD8+, alpha-beta T cell, term. diff.","effector CD8+, alpha-beta T cell",0.26220921700874256,3
"effector mem. CD8+, alpha-beta T cell, term. diff.","central mem. CD8+, alpha-beta T cell",0.2717223103436117,4
"effector mem. CD8+, alpha-beta T cell, term. diff.","effector mem. CD8+, alpha-beta T cell",0.27596515888735484,5
"effector mem. CD8+, alpha-beta T cell, term. diff.","CD8+, alpha-beta mem. T cell",0.2776163339148676,6
"effector mem. CD8+, alpha-beta T cell, term. diff.","activated CD8+, alpha-beta T cell",0.2865721615663499,7
elicited macrophage,macrophage,0.3092055715234939,1
elicited macrophage,lung macrophage,0.3351239484340339,2
elicited macrophage,monocyte,0.3468544046632327,3
elicited macrophage,gamma-delta T cell,0.34726197552805693,4
elicited macrophage,mucosal invariant T cell,0.3483705918013098,5
elicited macrophage,clas. monocyte,0.35551734514537914,6
elicited macrophage,intermediate monocyte,0.3573855403391968,7
endothelial cell,capillary endothelial cell,0.19970896453119868,1
endothelial cell,vein endothelial cell,0.239386009336363,2
endothelial cell,endothelial cell of artery,0.24378593941173865,3
endothelial cell,pericyte,0.2829906934483506,4
endothelial cell,mature NK T cell,0.2948887665473947,5
endothelial cell,endothelial cell of lymphatic vessel,0.29766736372841784,6
endothelial cell,vascular assoc. smooth muscle cell,0.3182254741799897,7
endothelial cell of artery,endothelial cell,0.24378593941173865,1
endothelial cell of artery,tracheal goblet cell,0.28848128786141036,2
endothelial cell of artery,pulmonary artery endothelial cell,0.3024269229675425,3
endothelial cell of artery,vein endothelial cell,0.3100189801339286,4
endothelial cell of artery,capillary endothelial cell,0.3157535728908869,5
endothelial cell of artery,pvalb GABAergic cortical interneuron,0.3244591013457805,6
endothelial cell of artery,dendritic cell,0.3404233171793156,7
endothelial cell of lymphatic vessel,vein endothelial cell,0.295224348882142,1
endothelial cell of lymphatic vessel,endothelial cell,0.29766736372841784,2
endothelial cell of lymphatic vessel,Schwann cell,0.3240508494242672,3
endothelial cell of lymphatic vessel,capillary endothelial cell,0.3242251476394019,4
endothelial cell of lymphatic vessel,respiratory hillock cell,0.3485697289820454,5
endothelial cell of lymphatic vessel,pericyte,0.3504985714201586,6
endothelial cell of lymphatic vessel,mature NK T cell,0.35325420666960816,7
enteric smooth muscle cell,smooth muscle cell,0.29582414761793807,1
enteric smooth muscle cell,retinal ganglion cell,0.32626412731842735,2
enteric smooth muscle cell,innate lymphoid cell,0.326800327116909,3
enteric smooth muscle cell,hematopoietic stem cell,0.3497032446387589,4
enteric smooth muscle cell,NK cell,0.3546783704601151,5
enteric smooth muscle cell,"CD4+, alpha-beta T cell",0.36200532494441395,6
enteric smooth muscle cell,sst GABAergic cortical interneuron,0.3638475774631781,7
enterocyte,club cell,0.33679618362830055,1
enterocyte,macrophage,0.3370449344862302,2
enterocyte,enteroendocrine cell,0.3413566111206121,3
enterocyte,foveolar cell of stomach,0.3479132492120439,4
enterocyte,intestine goblet cell,0.34836393378380537,5
enterocyte,sncg GABAergic cortical interneuron,0.3645974368483479,6
enterocyte,"CD8+, alpha-beta T cell",0.37528182789213793,7
enteroendocrine cell,club cell,0.2880325339713484,1
enteroendocrine cell,smooth muscle cell,0.29278271348830154,2
enteroendocrine cell,keratinocyte,0.31086696616636755,3
enteroendocrine cell,mem. T cell,0.32371477586635444,4
enteroendocrine cell,Schwann cell,0.3329135006966262,5
enteroendocrine cell,kidney distal convoluted tubule epith. cell,0.33579389825988637,6
enteroendocrine cell,intestine goblet cell,0.33823589780463115,7
ependymal cell,double negative T regulatory cell,0.3470362488886848,1
ependymal cell,pre. B cell,0.4012998300739282,2
ependymal cell,pulmonary artery endothelial cell,0.40693882768101297,3
ependymal cell,erythrocyte,0.40921304085298327,4
ependymal cell,retinal rod cell,0.4135592946285601,5
ependymal cell,capillary endothelial cell,0.4164028625408521,6
ependymal cell,non-classical monocyte,0.42074555294382365,7
epith. cell of proximal tubule,kidney loop Henle thin des. limb epith. cell,0.3320611666724713,1
epith. cell of proximal tubule,type II pneumocyte,0.34202631494158364,2
epith. cell of proximal tubule,cardiac muscle cell,0.3424968680720293,3
epith. cell of proximal tubule,kidney distal convoluted tubule epith. cell,0.351521529261423,4
epith. cell of proximal tubule,"CD8+, alpha-beta T cell",0.3574438533249181,5
epith. cell of proximal tubule,alveolar macrophage,0.36740793024702745,6
epith. cell of proximal tubule,kidney interstitial fibroblast,0.3764658808709953,7
erythroblast,erythrocyte,0.19557301652531,1
erythroblast,retinal ganglion cell,0.28704466887647917,2
erythroblast,megakaryocyte-erythroid progenitor cell,0.2878162429347101,3
erythroblast,hematopoietic stem cell,0.3049272981663529,4
erythroblast,caudal ganglionic eminence der. GABAergic cortical interneuron,0.3260330130933127,5
erythroblast,plasmablast,0.35990759100241787,6
erythroblast,innate lymphoid cell,0.3625301837002317,7
erythrocyte,megakaryocyte-erythroid progenitor cell,0.11897048524503706,1
erythrocyte,hematopoietic stem cell,0.1483916350068294,2
erythrocyte,erythroblast,0.19557301652531,3
erythrocyte,mast cell,0.23996390688609703,4
erythrocyte,T cell,0.2781558124579194,5
erythrocyte,pre. B cell,0.28108507836684393,6
erythrocyte,innate lymphoid cell,0.2834846298088517,7
exhausted T cell,"CD8+, alpha-beta T cell",0.31623144172046813,1
exhausted T cell,"effector CD8+, alpha-beta T cell",0.3362809993707898,2
exhausted T cell,"naive thym.-der. CD8+, alpha-beta T cell",0.357189087995064,3
exhausted T cell,"activated CD8+, alpha-beta T cell",0.38833108006752615,4
exhausted T cell,"effector mem. CD8+, alpha-beta T cell",0.3918798077487773,5
exhausted T cell,"CD8+, alpha-beta mem. T cell",0.3921841732419562,6
exhausted T cell,"CD8+, alpha-beta cytotoxic T cell",0.3992083045979512,7
fallopian tube secretory epith. cell,T cell,0.32724486563522515,1
fallopian tube secretory epith. cell,monocyte,0.3348389096922385,2
fallopian tube secretory epith. cell,enteroendocrine cell,0.3534107908393326,3
fallopian tube secretory epith. cell,kidney connecting tubule epith. cell,0.3780370610944508,4
fallopian tube secretory epith. cell,club cell,0.37898822635934637,5
fallopian tube secretory epith. cell,endothelial cell,0.38716971199856476,6
fallopian tube secretory epith. cell,capillary endothelial cell,0.38773129819157304,7
fibroblast of cardiac tissue,double negative thymocyte,0.34780917344948603,1
fibroblast of cardiac tissue,capillary endothelial cell,0.369668090727328,2
fibroblast of cardiac tissue,endothelial cell,0.37092641641905955,3
fibroblast of cardiac tissue,pericyte,0.37665958378786557,4
fibroblast of cardiac tissue,mature NK T cell,0.38390285004980373,5
fibroblast of cardiac tissue,kidney interstitial fibroblast,0.38757392282001957,6
fibroblast of cardiac tissue,plasmacytoid dendritic cell,0.3919592577123783,7
foveolar cell of stomach,pvalb GABAergic cortical interneuron,0.2815612449871878,1
foveolar cell of stomach,retinal ganglion cell,0.2963246031046719,2
foveolar cell of stomach,respiratory hillock cell,0.31240207995960845,3
foveolar cell of stomach,kidney distal convoluted tubule epith. cell,0.34592454988882293,4
foveolar cell of stomach,IgG plasma cell,0.3466527207613255,5
foveolar cell of stomach,enterocyte,0.3479132492120439,6
foveolar cell of stomach,mem. T cell,0.3606584396343443,7
gamma-delta T cell,"effector mem. CD8+, alpha-beta T cell",0.20182444105665642,1
gamma-delta T cell,mucosal invariant T cell,0.21150625913132737,2
gamma-delta T cell,"CD8+, alpha-beta T cell",0.228446702216056,3
gamma-delta T cell,"activated CD8+, alpha-beta T cell",0.22959748184202577,4
gamma-delta T cell,"effector mem. CD8+, alpha-beta T cell, term. diff.",0.2385292963526734,5
gamma-delta T cell,"central mem. CD8+, alpha-beta T cell",0.252370439330466,6
gamma-delta T cell,"CD8+, alpha-beta mem. T cell",0.2614740232043553,7
glutamatergic neuron,microglial cell,0.33954252821192155,1
glutamatergic neuron,endothelial cell,0.3561050831435355,2
glutamatergic neuron,near-project. glutamatergic cortical neuron,0.38640918013606385,3
glutamatergic neuron,caudal ganglionic eminence der. GABAergic cortical interneuron,0.39190615645464955,4
glutamatergic neuron,macrophage,0.3929267676978959,5
glutamatergic neuron,retinal ganglion cell,0.3939880465921406,6
glutamatergic neuron,enterocyte,0.39856011597937735,7
goblet cell,intestine goblet cell,0.3740899472095923,1
goblet cell,club cell,0.3745488210150709,2
goblet cell,"CD14+, CD16+ monocyte",0.38348639553764396,3
goblet cell,basal cell,0.3887383369660674,4
goblet cell,keratinocyte,0.3890759595074864,5
goblet cell,endothelial cell of artery,0.38971063970549136,6
goblet cell,endothelial cell,0.39101428584068754,7
granulocyte,hematopoietic stem cell,0.32635815865432705,1
granulocyte,sst GABAergic cortical interneuron,0.3314037696963361,2
granulocyte,intermediate monocyte,0.33478279086238805,3
granulocyte,mast cell,0.34152036757209014,4
granulocyte,basal cell of epithelium of trachea,0.3425992747904689,5
granulocyte,lamp5 GABAergic cortical interneuron,0.3533092304624855,6
granulocyte,erythrocyte,0.35586695611042185,7
granulosa cell,smooth muscle cell,0.30747357300447853,1
granulosa cell,capillary endothelial cell,0.3377687514427351,2
granulosa cell,ciliated columnar cell of tracheobronchial tree,0.34504331873164484,3
granulosa cell,innate lymphoid cell,0.3496750243493557,4
granulosa cell,cardiac muscle cell,0.355801530306314,5
granulosa cell,endothelial cell,0.356319389589942,6
granulosa cell,mesothelial cell,0.35984269303443206,7
hematopoietic stem cell,megakaryocyte-erythroid progenitor cell,0.09609491308087037,1
hematopoietic stem cell,erythrocyte,0.1483916350068294,2
hematopoietic stem cell,mast cell,0.21266000780267613,3
hematopoietic stem cell,pre. B cell,0.2948677842611569,4
hematopoietic stem cell,erythroblast,0.3049272981663529,5
hematopoietic stem cell,innate lymphoid cell,0.306185161343569,6
hematopoietic stem cell,immature B cell,0.31545824137162615,7
immature B cell,naive B cell,0.21414015842698442,1
immature B cell,pre. B cell,0.2607178779403152,2
immature B cell,hematopoietic stem cell,0.31545824137162615,3
immature B cell,erythrocyte,0.31757021974575517,4
immature B cell,IgG plasma cell,0.32861966475614757,5
immature B cell,megakaryocyte-erythroid progenitor cell,0.3379416565632929,6
immature B cell,B cell,0.33953936960326303,7
immature innate lymphoid cell,T-helper 17 cell,0.3503100220166623,1
immature innate lymphoid cell,transitional stage B cell,0.3558303192710317,2
immature innate lymphoid cell,granulosa cell,0.3742248998789369,3
immature innate lymphoid cell,cardiac muscle cell,0.3757407832551487,4
immature innate lymphoid cell,mast cell,0.3790514304379119,5
immature innate lymphoid cell,pro-B cell,0.3888095375639422,6
immature innate lymphoid cell,"CD8-alpha-alpha+, lpha-eta intraepith. T cell",0.3892559157549885,7
inflammatory macrophage,intermediate monocyte,0.34891462751436764,1
inflammatory macrophage,macrophage,0.3528170275775112,2
inflammatory macrophage,monocyte,0.3951625359371408,3
inflammatory macrophage,clas. monocyte,0.3964629963751525,4
inflammatory macrophage,alpha-beta T cell,0.4087335168148183,5
inflammatory macrophage,dendritic cell,0.41136297706834724,6
inflammatory macrophage,lung macrophage,0.41256856630858885,7
innate lymphoid cell,CD4+ helper T cell,0.12474830979592422,1
innate lymphoid cell,T cell,0.17970449673103273,2
innate lymphoid cell,"effector CD8+, alpha-beta T cell",0.19179204733295474,3
innate lymphoid cell,mature NK T cell,0.204561381637265,4
innate lymphoid cell,mem. T cell,0.22293783662035593,5
innate lymphoid cell,T follicular helper cell,0.2265934414496199,6
innate lymphoid cell,"CD4+, alpha-beta T cell",0.22850347837852147,7
intermediate monocyte,macrophage,0.17544078786311645,1
intermediate monocyte,clas. monocyte,0.19361178894312792,2
intermediate monocyte,monocyte,0.2329770492880171,3
intermediate monocyte,non-classical monocyte,0.2538737493450255,4
intermediate monocyte,innate lymphoid cell,0.2587007141101788,5
intermediate monocyte,CD4+ helper T cell,0.28525919082951423,6
intermediate monocyte,dendritic cell,0.2875755142412677,7
intestine goblet cell,enteroendocrine cell,0.33823589780463115,1
intestine goblet cell,enterocyte,0.34836393378380537,2
intestine goblet cell,capillary endothelial cell,0.3546252238415255,3
intestine goblet cell,mem. T cell,0.358035347156451,4
intestine goblet cell,alpha-beta T cell,0.36310830391919957,5
intestine goblet cell,granulosa cell,0.3661888568223094,6
intestine goblet cell,goblet cell,0.3740899472095923,7
intraepithelial lymphocyte,NK cell,0.36323831118354155,1
intraepithelial lymphocyte,mature NK T cell,0.37030079986137965,2
intraepithelial lymphocyte,nasal mucosa goblet cell,0.3920254026410962,3
intraepithelial lymphocyte,"CD8+, alpha-beta T cell",0.3978121987876315,4
intraepithelial lymphocyte,gamma-delta T cell,0.43181421058847047,5
intraepithelial lymphocyte,"CD8+, alpha-beta cytotoxic T cell",0.43491457665407884,6
intraepithelial lymphocyte,tracheal goblet cell,0.43734178566006343,7
keratinocyte,basal cell,0.052988687875736296,1
keratinocyte,club cell,0.2769257996661896,2
keratinocyte,respiratory hillock cell,0.29523050503637494,3
keratinocyte,dendritic cell,0.29554664371951167,4
keratinocyte,pericyte,0.2995630134226708,5
keratinocyte,smooth muscle cell,0.3027873384400993,6
keratinocyte,enteroendocrine cell,0.31086696616636755,7
kidney collecting duct intercalated cell,kidney distal convoluted tubule epith. cell,0.36180915878739517,1
kidney collecting duct intercalated cell,kidney connecting tubule epith. cell,0.3680095598571592,2
kidney collecting duct intercalated cell,kidney interstitial fibroblast,0.3722149769720945,3
kidney collecting duct intercalated cell,pulmonary artery endothelial cell,0.38281018052926086,4
kidney collecting duct intercalated cell,kidney collecting duct principal cell,0.3907001722252311,5
kidney collecting duct intercalated cell,retinal ganglion cell,0.4058040651148963,6
kidney collecting duct intercalated cell,"activated CD8+, alpha-beta T cell",0.40674225063350655,7
kidney collecting duct principal cell,kidney connecting tubule epith. cell,0.2490264088498838,1
kidney collecting duct principal cell,capillary endothelial cell,0.33666747537482655,2
kidney collecting duct principal cell,smooth muscle cell,0.33700883656367686,3
kidney collecting duct principal cell,mucous neck cell,0.33924499635705574,4
kidney collecting duct principal cell,club cell,0.3412698593232316,5
kidney collecting duct principal cell,mucosal invariant T cell,0.3513908878915557,6
kidney collecting duct principal cell,kidney loop Henle thin des. limb epith. cell,0.35425342393116566,7
kidney connecting tubule epith. cell,kidney collecting duct principal cell,0.2490264088498838,1
kidney connecting tubule epith. cell,kidney distal convoluted tubule epith. cell,0.29579982471043686,2
kidney connecting tubule epith. cell,vein endothelial cell,0.3123708403804233,3
kidney connecting tubule epith. cell,bronchus fibroblast of lung,0.32927400025661935,4
kidney connecting tubule epith. cell,retinal ganglion cell,0.34305451555743105,5
kidney connecting tubule epith. cell,"CD8+, alpha-beta cytotoxic T cell",0.3440853188138463,6
kidney connecting tubule epith. cell,"effector mem. CD8+, alpha-beta T cell, term. diff.",0.3507303821887955,7
kidney distal convoluted tubule epith. cell,kidney connecting tubule epith. cell,0.29579982471043686,1
kidney distal convoluted tubule epith. cell,retina horizontal cell,0.2976397314701811,2
kidney distal convoluted tubule epith. cell,club cell,0.31299502586834504,3
kidney distal convoluted tubule epith. cell,kidney loop Henle thick asc. limb epith. cell,0.3231202895964893,4
kidney distal convoluted tubule epith. cell,basal cell of epithelium of trachea,0.32863905199414734,5
kidney distal convoluted tubule epith. cell,kidney loop Henle thin asc. limb epith. cell,0.32944423420985947,6
kidney distal convoluted tubule epith. cell,type II pneumocyte,0.3309734182394233,7
kidney interstitial fibroblast,"activated CD4+, alpha-beta T cell",0.28496036467096864,1
kidney interstitial fibroblast,retinal ganglion cell,0.3270843761615977,2
kidney interstitial fibroblast,innate lymphoid cell,0.32918815197768014,3
kidney interstitial fibroblast,T follicular helper cell,0.33501425060541656,4
kidney interstitial fibroblast,CD4+ helper T cell,0.34930829401311936,5
kidney interstitial fibroblast,"CD14+, CD16+ monocyte",0.35171846692041386,6
kidney interstitial fibroblast,"CD14+, CD16- clas. monocyte",0.3517823222076275,7
kidney loop Henle thick asc. limb epith. cell,kidney loop Henle thin asc. limb epith. cell,0.23552133057415825,1
kidney loop Henle thick asc. limb epith. cell,retinal ganglion cell,0.3144585798252866,2
kidney loop Henle thick asc. limb epith. cell,kidney loop Henle thin des. limb epith. cell,0.32008308246988315,3
kidney loop Henle thick asc. limb epith. cell,kidney distal convoluted tubule epith. cell,0.3231202895964893,4
kidney loop Henle thick asc. limb epith. cell,nasal mucosa goblet cell,0.32480858391462986,5
kidney loop Henle thick asc. limb epith. cell,endothelial cell,0.33080349140184784,6
kidney loop Henle thick asc. limb epith. cell,club cell,0.33351188815113797,7
kidney loop Henle thin asc. limb epith. cell,kidney loop Henle thick asc. limb epith. cell,0.23552133057415825,1
kidney loop Henle thin asc. limb epith. cell,retinal ganglion cell,0.2974458781096062,2
kidney loop Henle thin asc. limb epith. cell,kidney loop Henle thin des. limb epith. cell,0.3151020393550569,3
kidney loop Henle thin asc. limb epith. cell,kidney distal convoluted tubule epith. cell,0.32944423420985947,4
kidney loop Henle thin asc. limb epith. cell,foveolar cell of stomach,0.36344983900909134,5
kidney loop Henle thin asc. limb epith. cell,type II pneumocyte,0.36762880272336496,6
kidney loop Henle thin asc. limb epith. cell,mature NK T cell,0.3719138536592974,7
kidney loop Henle thin des. limb epith. cell,kidney loop Henle thin asc. limb epith. cell,0.3151020393550569,1
kidney loop Henle thin des. limb epith. cell,kidney loop Henle thick asc. limb epith. cell,0.32008308246988315,2
kidney loop Henle thin des. limb epith. cell,epith. cell of proximal tubule,0.3320611666724713,3
kidney loop Henle thin des. limb epith. cell,endothelial cell of artery,0.34567075776389067,4
kidney loop Henle thin des. limb epith. cell,alpha-beta T cell,0.3466661601985379,5
kidney loop Henle thin des. limb epith. cell,retinal rod cell,0.348719052439595,6
kidney loop Henle thin des. limb epith. cell,ciliated columnar cell of tracheobronchial tree,0.350400144335976,7
lamp5 GABAergic cortical interneuron,type I pneumocyte,0.3265500294114728,1
lamp5 GABAergic cortical interneuron,intermediate monocyte,0.34656675412087545,2
lamp5 GABAergic cortical interneuron,granulocyte,0.3533092304624855,3
lamp5 GABAergic cortical interneuron,T cell,0.3709068555412879,4
lamp5 GABAergic cortical interneuron,enterocyte,0.3776461126655952,5
lamp5 GABAergic cortical interneuron,macrophage,0.38118017446583874,6
lamp5 GABAergic cortical interneuron,retinal ganglion cell,0.39124109147172303,7
leukocyte,lymphocyte,0.29043340184526945,1
leukocyte,mature NK T cell,0.30861639468811575,2
leukocyte,macrophage,0.31048618222520474,3
leukocyte,CD4+ helper T cell,0.31362571298741315,4
leukocyte,T cell,0.31750484357131203,5
leukocyte,NK cell,0.3197766624357462,6
leukocyte,endothelial cell,0.3267546310019116,7
luminal epith. cell of mammary gland,club cell,0.32737354077469394,1
luminal epith. cell of mammary gland,nasal mucosa goblet cell,0.345750086155744,2
luminal epith. cell of mammary gland,mem. T cell,0.36723659546503296,3
luminal epith. cell of mammary gland,vip GABAergic cortical interneuron,0.3712290645252585,4
luminal epith. cell of mammary gland,cardiac muscle cell,0.3944814917035747,5
luminal epith. cell of mammary gland,alveolar type 2 fibroblast cell,0.39449806228989137,6
luminal epith. cell of mammary gland,naive B cell,0.39476870640296935,7
lung macrophage,intermediate monocyte,0.30646306098090603,1
lung macrophage,macrophage,0.3341121568498069,2
lung macrophage,elicited macrophage,0.3351239484340339,3
lung macrophage,"CD8+, alpha-beta cytotoxic T cell",0.3369679389261728,4
lung macrophage,monocyte,0.34455909027307297,5
lung macrophage,non-classical monocyte,0.37223036887766214,6
lung macrophage,kidney connecting tubule epith. cell,0.3754797159175324,7
lung pericyte,near-project. glutamatergic cortical neuron,0.32409021014893435,1
lung pericyte,pericyte,0.3540869082814533,2
lung pericyte,immature B cell,0.3604436068497322,3
lung pericyte,"naive thym.-der. CD8+, alpha-beta T cell",0.3751349123141767,4
lung pericyte,mucosal invariant T cell,0.37652672697272016,5
lung pericyte,"CD8+, alpha-beta mem. T cell",0.3771576597489711,6
lung pericyte,amacrine cell,0.37896605155647023,7
lymphocyte,leukocyte,0.29043340184526945,1
lymphocyte,"CD8+, alpha-beta T cell",0.3033892889914711,2
lymphocyte,mature NK T cell,0.3084960581083248,3
lymphocyte,"CD8+, alpha-beta mem. T cell",0.3344311712379481,4
lymphocyte,T cell,0.33652033978465723,5
lymphocyte,NK cell,0.3365749477436758,6
lymphocyte,endothelial cell,0.34082871547732463,7
lymphoid lineage restricted progenitor cell,lymphocyte,0.3650420656699229,1
lymphoid lineage restricted progenitor cell,granulocyte,0.3669046487290658,2
lymphoid lineage restricted progenitor cell,hematopoietic stem cell,0.3888944484958875,3
lymphoid lineage restricted progenitor cell,"CD8+, alpha-beta T cell",0.3962678523689529,4
lymphoid lineage restricted progenitor cell,"activated CD4+, alpha-beta T cell",0.40535462759531404,5
lymphoid lineage restricted progenitor cell,"CD4+, alpha-beta T cell",0.418619523157458,6
lymphoid lineage restricted progenitor cell,retinal rod cell,0.4187329559269337,7
macrophage,intermediate monocyte,0.17544078786311645,1
macrophage,microglial cell,0.1803859840026375,2
macrophage,alveolar macrophage,0.21945179628009315,3
macrophage,monocyte,0.22520982877351925,4
macrophage,clas. monocyte,0.2459552971780179,5
macrophage,dendritic cell,0.25118181991152244,6
macrophage,T cell,0.26227362022644074,7
mast cell,hematopoietic stem cell,0.21266000780267613,1
mast cell,erythrocyte,0.23996390688609703,2
mast cell,megakaryocyte-erythroid progenitor cell,0.24332355700313923,3
mast cell,T cell,0.3135660334763153,4
mast cell,T follicular helper cell,0.320116022460494,5
mast cell,NK cell,0.3274343774050983,6
mast cell,innate lymphoid cell,0.32995675186383266,7
mature B cell,mem. B cell,0.33248439348996406,1
mature B cell,erythrocyte,0.3467229467339461,2
mature B cell,transitional stage B cell,0.3475226097963223,3
mature B cell,plasmablast,0.3522557598543702,4
mature B cell,"CD16+, CD56-dim NK cell",0.3766304189025814,5
mature B cell,megakaryocyte-erythroid progenitor cell,0.3857538638240612,6
mature B cell,erythroblast,0.4057581672989369,7
mature NK T cell,"effector CD8+, alpha-beta T cell",0.2005746524411005,1
mature NK T cell,innate lymphoid cell,0.204561381637265,2
mature NK T cell,NK cell,0.2416379216832668,3
mature NK T cell,"CD8+, alpha-beta T cell",0.25284012707623826,4
mature NK T cell,T cell,0.2727748458405471,5
mature NK T cell,"CD8+, alpha-beta mem. T cell",0.2748729995926852,6
mature NK T cell,T-helper 17 cell,0.2809590710811738,7
mature T cell,"CD8+, alpha-beta T cell",0.2887551191859471,1
mature T cell,"activated CD8+, alpha-beta T cell",0.31122013771413537,2
mature T cell,NK cell,0.31446699699150105,3
mature T cell,T cell,0.3159823318258326,4
mature T cell,T-helper 17 cell,0.3514533238467764,5
mature T cell,"effector CD8+, alpha-beta T cell",0.3516992485296082,6
mature T cell,mature NK T cell,0.35239586534392864,7
mature alpha-beta T cell,"CD8+, alpha-beta T cell",0.23127060468160643,1
mature alpha-beta T cell,"CD4+, alpha-beta T cell",0.25574374057857585,2
mature alpha-beta T cell,"activated CD4+, alpha-beta T cell",0.3102485041997559,3
mature alpha-beta T cell,mem. T cell,0.3222763208851289,4
mature alpha-beta T cell,"naive thym.-der. CD4+, alpha-beta T cell",0.32639947654355606,5
mature alpha-beta T cell,CD4+ helper T cell,0.33709008718133715,6
mature alpha-beta T cell,mature gamma-delta T cell,0.34304066599947747,7
mature gamma-delta T cell,"CD8+, alpha-beta T cell",0.27264681578510963,1
mature gamma-delta T cell,mature alpha-beta T cell,0.34304066599947747,2
mature gamma-delta T cell,gamma-delta T cell,0.3532840379547384,3
mature gamma-delta T cell,myoepithelial cell of mammary gland,0.3723140469196565,4
mature gamma-delta T cell,mature T cell,0.3923862829401049,5
mature gamma-delta T cell,lymphocyte,0.40891183496831673,6
mature gamma-delta T cell,kidney loop Henle thin des. limb epith. cell,0.4102208448662037,7
megakaryocyte-erythroid progenitor cell,hematopoietic stem cell,0.09609491308087037,1
megakaryocyte-erythroid progenitor cell,erythrocyte,0.11897048524503706,2
megakaryocyte-erythroid progenitor cell,mast cell,0.24332355700313923,3
megakaryocyte-erythroid progenitor cell,pre. B cell,0.2684429868581558,4
megakaryocyte-erythroid progenitor cell,erythroblast,0.2878162429347101,5
megakaryocyte-erythroid progenitor cell,immature B cell,0.3379416565632929,6
megakaryocyte-erythroid progenitor cell,innate lymphoid cell,0.3522111548062906,7
mem. B cell,naive B cell,0.21329284792128445,1
mem. B cell,B cell,0.22675904798949387,2
mem. B cell,innate lymphoid cell,0.23200850052423505,3
mem. B cell,plasmablast,0.2531100636776573,4
mem. B cell,transitional stage B cell,0.2661922224369264,5
mem. B cell,class switched mem. B cell,0.28899202725118456,6
mem. B cell,plasma cell,0.29365995123243993,7
mem. T cell,T follicular helper cell,0.14130735456343302,1
